"U:0","U:1","U:2","arc_length","Points:0","Points:1","Points:2"
-0.39328948,0.0018516933,0,0.0066,0.050000001,0.0066,0.0049999999
-0.39173737,0.0017047273,0,0.0067000003,0.050000001,0.0067000003,0.0049999999
-0.3901853,0.001557762,0,0.0068000001,0.050000001,0.0068000001,0.0049999999
-0.38850042,0.001411752,0,0.0068999999,0.050000001,0.0068999999,0.0049999999
-0.38641703,0.001268607,0,0.0070000002,0.050000001,0.0070000002,0.0049999999
-0.3843337,0.0011254627,0,0.0071,0.050000001,0.0071,0.0049999999
-0.38225034,0.00098231854,0,0.0071999999,0.050000001,0.0071999999,0.0049999999
-0.38016698,0.00083917356,0,0.0073000002,0.050000001,0.0073000002,0.0049999999
-0.37808362,0.00069602928,0,0.0074,0.050000001,0.0074,0.0049999999
-0.37600026,0.00055288436,0,0.0075000003,0.050000001,0.0075000003,0.0049999999
-0.37360665,0.00041807097,0,0.0076000001,0.050000001,0.0076000001,0.0049999999
-0.37121305,0.00028325757,0,0.0077,0.050000001,0.0077,0.0049999999
-0.36881945,0.00014844355,0,0.0078000003,0.050000001,0.0078000003,0.0049999999
-0.36642584,1.3629525e-05,0,0.0079000005,0.050000001,0.0079000005,0.0049999999
-0.36403224,-0.00012118388,0,0.0080000004,0.050000001,0.0080000004,0.0049999999
-0.36163867,-0.00025599726,0,0.0081000002,0.050000001,0.0081000002,0.0049999999
-0.35922474,-0.00038804134,0,0.0082,0.050000001,0.0082,0.0049999999
-0.35680407,-0.00051916233,0,0.0082999999,0.050000001,0.0082999999,0.0049999999
-0.35438338,-0.0006502833,0,0.0083999997,0.050000001,0.0083999997,0.0049999999
-0.35196269,-0.00078140554,0,0.0085000005,0.050000001,0.0085000005,0.0049999999
-0.34954202,-0.00091252651,0,0.0086000003,0.050000001,0.0086000003,0.0049999999
-0.34712133,-0.0010436475,0,0.0087000001,0.050000001,0.0087000001,0.0049999999
-0.34480077,-0.0011732319,0,0.0088,0.050000001,0.0088,0.0049999999
-0.34258035,-0.0013012796,0,0.0088999998,0.050000001,0.0088999998,0.0049999999
-0.3403599,-0.0014293286,0,0.0090000005,0.050000001,0.0090000005,0.0049999999
-0.33813944,-0.0015573764,0,0.0091000004,0.050000001,0.0091000004,0.0049999999
-0.33591902,-0.0016854241,0,0.0092000002,0.050000001,0.0092000002,0.0049999999
-0.33369857,-0.0018134718,0,0.0093,0.050000001,0.0093,0.0049999999
-0.3315461,-0.0019387754,0,0.0093999999,0.050000001,0.0093999999,0.0049999999
-0.32959741,-0.0020558464,0,0.0094999997,0.050000001,0.0094999997,0.0049999999
-0.3276487,-0.0021729185,0,0.0096000005,0.050000001,0.0096000005,0.0049999999
-0.32570001,-0.0022899895,0,0.0097000003,0.050000001,0.0097000003,0.0049999999
-0.32375136,-0.0024070605,0,0.0098000001,0.050000001,0.0098000001,0.0049999999
-0.32180268,-0.0025241314,0,0.0098999999,0.050000001,0.0098999999,0.0049999999
-0.31985399,-0.0026412024,0,0.0099999998,0.050000001,0.0099999998,0.0049999999
-0.31812131,-0.0027418006,0,0.010100001,0.050000001,0.010100001,0.0049999999
-0.31638864,-0.0028423981,0,0.0102,0.050000001,0.0102,0.0049999999
-0.31465596,-0.0029429954,0,0.0103,0.050000001,0.0103,0.0049999999
-0.31292328,-0.0030435929,0,0.0104,0.050000001,0.0104,0.0049999999
-0.31119061,-0.0031441902,0,0.0105,0.050000001,0.0105,0.0049999999
-0.3094579,-0.0032447884,0,0.010600001,0.050000001,0.010600001,0.0049999999
-0.30782411,-0.0033341364,0,0.0107,0.050000001,0.0107,0.0049999999
-0.30622327,-0.0034197345,0,0.0108,0.050000001,0.0108,0.0049999999
-0.30462244,-0.0035053329,0,0.0109,0.050000001,0.0109,0.0049999999
-0.30302161,-0.0035909312,0,0.011,0.050000001,0.011,0.0049999999
-0.30142075,-0.0036765293,0,0.0111,0.050000001,0.0111,0.0049999999
-0.29981992,-0.0037621283,0,0.011200001,0.050000001,0.011200001,0.0049999999
-0.29825723,-0.0038418118,0,0.0113,0.050000001,0.0113,0.0049999999
-0.29673269,-0.0039155805,0,0.0114,0.050000001,0.0114,0.0049999999
-0.29520819,-0.0039893496,0,0.0115,0.050000001,0.0115,0.0049999999
-0.29368368,-0.0040631182,0,0.0116,0.050000001,0.0116,0.0049999999
-0.29215914,-0.0041368878,0,0.011700001,0.050000001,0.011700001,0.0049999999
-0.29063463,-0.0042106565,0,0.0118,0.050000001,0.0118,0.0049999999
-0.2891213,-0.0042818617,0,0.0119,0.050000001,0.0119,0.0049999999
-0.28764158,-0.0043453779,0,0.012,0.050000001,0.012,0.0049999999
-0.28616187,-0.0044088936,0,0.0121,0.050000001,0.0121,0.0049999999
-0.28468215,-0.0044724094,0,0.0122,0.050000001,0.0122,0.0049999999
-0.28320244,-0.004535926,0,0.012300001,0.050000001,0.012300001,0.0049999999
-0.28172272,-0.0045994418,0,0.0124,0.050000001,0.0124,0.0049999999
-0.28024301,-0.0046629575,0,0.0125,0.050000001,0.0125,0.0049999999
-0.27878761,-0.0047167824,0,0.0126,0.050000001,0.0126,0.0049999999
-0.27733222,-0.0047706072,0,0.0127,0.050000001,0.0127,0.0049999999
-0.27587679,-0.0048244321,0,0.012800001,0.050000001,0.012800001,0.0049999999
-0.27442139,-0.0048782569,0,0.0129,0.050000001,0.0129,0.0049999999
-0.272966,-0.0049320818,0,0.013,0.050000001,0.013,0.0049999999
-0.2715106,-0.0049859066,0,0.0131,0.050000001,0.0131,0.0049999999
-0.27006531,-0.0050331522,0,0.0132,0.050000001,0.0132,0.0049999999
-0.26862338,-0.0050782049,0,0.0133,0.050000001,0.0133,0.0049999999
-0.26718146,-0.0051232581,0,0.013400001,0.050000001,0.013400001,0.0049999999
-0.26573956,-0.0051683108,0,0.0135,0.050000001,0.0135,0.0049999999
-0.26429763,-0.0052133636,0,0.0136,0.050000001,0.0136,0.0049999999
-0.26285571,-0.0052584163,0,0.0137,0.050000001,0.0137,0.0049999999
-0.26141959,-0.0052996329,0,0.0138,0.050000001,0.0138,0.0049999999
-0.2599892,-0.0053370134,0,0.013900001,0.050000001,0.013900001,0.0049999999
-0.25855884,-0.0053743939,0,0.014,0.050000001,0.014,0.0049999999
-0.25712848,-0.0054117739,0,0.0141,0.050000001,0.0141,0.0049999999
-0.25569811,-0.0054491544,0,0.0142,0.050000001,0.0142,0.0049999999
-0.25426775,-0.0054865344,0,0.0143,0.050000001,0.0143,0.0049999999
-0.25284103,-0.0055222134,0,0.0144,0.050000001,0.0144,0.0049999999
-0.25142509,-0.0055527883,0,0.014500001,0.050000001,0.014500001,0.0049999999
-0.25000918,-0.0055833627,0,0.0146,0.050000001,0.0146,0.0049999999
-0.24859326,-0.005613937,0,0.0147,0.050000001,0.0147,0.0049999999
-0.24717733,-0.0056445114,0,0.0148,0.050000001,0.0148,0.0049999999
-0.24576142,-0.0056750858,0,0.0149,0.050000001,0.0149,0.0049999999
-0.24434549,-0.0057056602,0,0.015000001,0.050000001,0.015000001,0.0049999999
-0.24294834,-0.0057301559,0,0.0151,0.050000001,0.0151,0.0049999999
-0.24155118,-0.0057546515,0,0.0152,0.050000001,0.0152,0.0049999999
-0.24015401,-0.0057791471,0,0.0153,0.050000001,0.0153,0.0049999999
-0.23875687,-0.0058036423,0,0.0154,0.050000001,0.0154,0.0049999999
-0.2373597,-0.0058281384,0,0.015500001,0.050000001,0.015500001,0.0049999999
-0.23596254,-0.0058526336,0,0.015600001,0.050000001,0.015600001,0.0049999999
-0.23458274,-0.0058730934,0,0.015699999,0.050000001,0.015699999,0.0049999999
-0.23320867,-0.0058922078,0,0.015800001,0.050000001,0.015800001,0.0049999999
-0.23183462,-0.0059113223,0,0.015900001,0.050000001,0.015900001,0.0049999999
-0.23046058,-0.0059304368,0,0.016000001,0.050000001,0.016000001,0.0049999999
-0.22908655,-0.0059495512,0,0.016100001,0.050000001,0.016100001,0.0049999999
-0.2277125,-0.0059686652,0,0.0162,0.050000001,0.0162,0.0049999999
-0.22635189,-0.0059853946,0,0.0163,0.050000001,0.0163,0.0049999999
-0.22500469,-0.0059997393,0,0.0164,0.050000001,0.0164,0.0049999999
-0.2236575,-0.0060140835,0,0.0165,0.050000001,0.0165,0.0049999999
-0.2223103,-0.0060284277,0,0.0166,0.050000001,0.0166,0.0049999999
-0.22096311,-0.006042772,0,0.0167,0.050000001,0.0167,0.0049999999
-0.21961592,-0.0060571162,0,0.016799999,0.050000001,0.016799999,0.0049999999
-0.21827607,-0.0060703908,0,0.016900001,0.050000001,0.016900001,0.0049999999
-0.21695834,-0.0060804547,0,0.017000001,0.050000001,0.017000001,0.0049999999
-0.21564063,-0.006090519,0,0.017100001,0.050000001,0.017100001,0.0049999999
-0.21432291,-0.0061005829,0,0.017200001,0.050000001,0.017200001,0.0049999999
-0.21300519,-0.0061106468,0,0.0173,0.050000001,0.0173,0.0049999999
-0.21168748,-0.0061207111,0,0.0174,0.050000001,0.0174,0.0049999999
-0.21036975,-0.006130775,0,0.0175,0.050000001,0.0175,0.0049999999
-0.20908299,-0.0061369464,0,0.0176,0.050000001,0.0176,0.0049999999
-0.20779623,-0.0061431183,0,0.0177,0.050000001,0.0177,0.0049999999
-0.20650947,-0.0061492897,0,0.0178,0.050000001,0.0178,0.0049999999
-0.20522271,-0.0061554615,0,0.017899999,0.050000001,0.017899999,0.0049999999
-0.20393594,-0.0061616329,0,0.018000001,0.050000001,0.018000001,0.0049999999
-0.20264918,-0.0061678048,0,0.018100001,0.050000001,0.018100001,0.0049999999
-0.20138609,-0.0061712987,0,0.018200001,0.050000001,0.018200001,0.0049999999
-0.20013089,-0.0061738999,0,0.018300001,0.050000001,0.018300001,0.0049999999
-0.1988757,-0.006176501,0,0.0184,0.050000001,0.0184,0.0049999999
-0.19762051,-0.0061791022,0,0.0185,0.050000001,0.0185,0.0049999999
-0.19636531,-0.0061817034,0,0.0186,0.050000001,0.0186,0.0049999999
-0.19511011,-0.0061843046,0,0.0187,0.050000001,0.0187,0.0049999999
-0.19387066,-0.0061852476,0,0.0188,0.050000001,0.0188,0.0049999999
-0.19264694,-0.0061845323,0,0.0189,0.050000001,0.0189,0.0049999999
-0.19142322,-0.0061838171,0,0.018999999,0.050000001,0.018999999,0.0049999999
-0.19019946,-0.0061831018,0,0.019100001,0.050000001,0.019100001,0.0049999999
-0.18897575,-0.0061823865,0,0.019200001,0.050000001,0.019200001,0.0049999999
-0.18775202,-0.0061816713,0,0.019300001,0.050000001,0.019300001,0.0049999999
-0.18653607,-0.0061801812,0,0.019400001,0.050000001,0.019400001,0.0049999999
-0.1853434,-0.006176366,0,0.0195,0.050000001,0.0195,0.0049999999
-0.18415071,-0.0061725508,0,0.0196,0.050000001,0.0196,0.0049999999
-0.18295804,-0.0061687357,0,0.0197,0.050000001,0.0197,0.0049999999
-0.18176536,-0.0061649205,0,0.0198,0.050000001,0.0198,0.0049999999
-0.18057267,-0.0061611054,0,0.0199,0.050000001,0.0199,0.0049999999
-0.17938,-0.0061572902,0,0.02,0.050000001,0.02,0.0049999999
-0.17821792,-0.006150593,0,0.020099999,0.050000001,0.020099999,0.0049999999
-0.17705582,-0.0061438954,0,0.020200001,0.050000001,0.020200001,0.0049999999
-0.17589375,-0.0061371983,0,0.020300001,0.050000001,0.020300001,0.0049999999
-0.17473167,-0.0061305012,0,0.020400001,0.050000001,0.020400001,0.0049999999
-0.17356959,-0.006123804,0,0.020500001,0.050000001,0.020500001,0.0049999999
-0.17240752,-0.0061171069,0,0.0206,0.050000001,0.0206,0.0049999999
-0.17126812,-0.0061084167,0,0.0207,0.050000001,0.0207,0.0049999999
-0.17013629,-0.006099063,0,0.0208,0.050000001,0.0208,0.0049999999
-0.16900444,-0.0060897088,0,0.0209,0.050000001,0.0209,0.0049999999
-0.16787261,-0.006080355,0,0.021,0.050000001,0.021,0.0049999999
-0.16674076,-0.0060710008,0,0.0211,0.050000001,0.0211,0.0049999999
-0.16560891,-0.0060616471,0,0.021200001,0.050000001,0.021200001,0.0049999999
-0.16449201,-0.0060510831,0,0.021300001,0.050000001,0.021300001,0.0049999999
-0.16339006,-0.0060393088,0,0.021400001,0.050000001,0.021400001,0.0049999999
-0.16228808,-0.0060275351,0,0.021500001,0.050000001,0.021500001,0.0049999999
-0.16118613,-0.0060157608,0,0.021600001,0.050000001,0.021600001,0.0049999999
-0.16008417,-0.006003987,0,0.0217,0.050000001,0.0217,0.0049999999
-0.15898222,-0.0059922128,0,0.0218,0.050000001,0.0218,0.0049999999
-0.15788764,-0.0059798947,0,0.0219,0.050000001,0.0219,0.0049999999
-0.1568152,-0.005965943,0,0.022,0.050000001,0.022,0.0049999999
-0.15574276,-0.0059519913,0,0.0221,0.050000001,0.0221,0.0049999999
-0.15467033,-0.0059380401,0,0.0222,0.050000001,0.0222,0.0049999999
-0.15359788,-0.0059240879,0,0.022300001,0.050000001,0.022300001,0.0049999999
-0.15252544,-0.0059101367,0,0.022400001,0.050000001,0.022400001,0.0049999999
-0.151453,-0.0058961851,0,0.022500001,0.050000001,0.022500001,0.0049999999
-0.15040992,-0.0058802976,0,0.022600001,0.050000001,0.022600001,0.0049999999
-0.14936684,-0.0058644097,0,0.022700001,0.050000001,0.022700001,0.0049999999
-0.14832376,-0.0058485223,0,0.0228,0.050000001,0.0228,0.0049999999
-0.14728068,-0.0058326349,0,0.0229,0.050000001,0.0229,0.0049999999
-0.1462376,-0.005816747,0,0.023,0.050000001,0.023,0.0049999999
-0.14519452,-0.0058008595,0,0.0231,0.050000001,0.0231,0.0049999999
-0.14417337,-0.0057836934,0,0.0232,0.050000001,0.0232,0.0049999999
-0.14315954,-0.0057661007,0,0.0233,0.050000001,0.0233,0.0049999999
-0.14214568,-0.005748508,0,0.023400001,0.050000001,0.023400001,0.0049999999
-0.14113183,-0.0057309158,0,0.023500001,0.050000001,0.023500001,0.0049999999
-0.140118,-0.0057133236,0,0.023600001,0.050000001,0.023600001,0.0049999999
-0.13910416,-0.0056957309,0,0.023700001,0.050000001,0.023700001,0.0049999999
-0.13810483,-0.0056773932,0,0.023800001,0.050000001,0.023800001,0.0049999999
-0.13711998,-0.0056583099,0,0.0239,0.050000001,0.0239,0.0049999999
-0.13613515,-0.0056392271,0,0.024,0.050000001,0.024,0.0049999999
-0.1351503,-0.0056201438,0,0.0241,0.050000001,0.0241,0.0049999999
-0.13416547,-0.0056010606,0,0.0242,0.050000001,0.0242,0.0049999999
-0.13318062,-0.0055819773,0,0.0243,0.050000001,0.0243,0.0049999999
-0.13220297,-0.0055625699,0,0.0244,0.050000001,0.0244,0.0049999999
-0.13124688,-0.0055421893,0,0.024500001,0.050000001,0.024500001,0.0049999999
-0.13029081,-0.0055218088,0,0.024600001,0.050000001,0.024600001,0.0049999999
-0.12933473,-0.0055014286,0,0.024700001,0.050000001,0.024700001,0.0049999999
-0.12837864,-0.005481048,0,0.024800001,0.050000001,0.024800001,0.0049999999
-0.12742257,-0.0054606679,0,0.024900001,0.050000001,0.024900001,0.0049999999
-0.1264665,-0.0054402873,0,0.025,0.050000001,0.025,0.0049999999
-0.12553895,-0.0054187831,0,0.0251,0.050000001,0.0251,0.0049999999
-0.12461138,-0.0053972783,0,0.0252,0.050000001,0.0252,0.0049999999
-0.12368383,-0.0053757741,0,0.0253,0.050000001,0.0253,0.0049999999
-0.12275627,-0.0053542699,0,0.0254,0.050000001,0.0254,0.0049999999
-0.12182871,-0.0053327656,0,0.0255,0.050000001,0.0255,0.0049999999
-0.12090113,-0.0053112605,0,0.025600001,0.050000001,0.025600001,0.0049999999
-0.11999475,-0.0052890289,0,0.025700001,0.050000001,0.025700001,0.0049999999
-0.11909543,-0.0052665551,0,0.025800001,0.050000001,0.025800001,0.0049999999
-0.11819611,-0.0052440809,0,0.025900001,0.050000001,0.025900001,0.0049999999
-0.11729679,-0.0052216072,0,0.026000001,0.050000001,0.026000001,0.0049999999
-0.11639747,-0.005199133,0,0.0261,0.050000001,0.0261,0.0049999999
-0.11549815,-0.0051766592,0,0.0262,0.050000001,0.0262,0.0049999999
-0.11461281,-0.0051537682,0,0.0263,0.050000001,0.0263,0.0049999999
-0.11374146,-0.005130461,0,0.0264,0.050000001,0.0264,0.0049999999
-0.1128701,-0.0051071532,0,0.0265,0.050000001,0.0265,0.0049999999
-0.11199874,-0.0050838459,0,0.0266,0.050000001,0.0266,0.0049999999
-0.11112737,-0.0050605382,0,0.026700001,0.050000001,0.026700001,0.0049999999
-0.11025602,-0.0050372304,0,0.026800001,0.050000001,0.026800001,0.0049999999
-0.10939158,-0.0050137448,0,0.026900001,0.050000001,0.026900001,0.0049999999
-0.1085479,-0.0049897237,0,0.027000001,0.050000001,0.027000001,0.0049999999
-0.10770422,-0.004965703,0,0.027100001,0.050000001,0.027100001,0.0049999999
-0.10686054,-0.0049416823,0,0.0272,0.050000001,0.0272,0.0049999999
-0.10601686,-0.0049176617,0,0.0273,0.050000001,0.0273,0.0049999999
-0.10517318,-0.0048936405,0,0.0274,0.050000001,0.0274,0.0049999999
-0.1043295,-0.0048696199,0,0.0275,0.050000001,0.0275,0.0049999999
-0.10351304,-0.0048449929,0,0.0276,0.050000001,0.0276,0.0049999999
-0.10269659,-0.0048203655,0,0.0277,0.050000001,0.0277,0.0049999999
-0.10188012,-0.004795738,0,0.027800001,0.050000001,0.027800001,0.0049999999
-0.10106366,-0.0047711111,0,0.027900001,0.050000001,0.027900001,0.0049999999
-0.10024721,-0.0047464836,0,0.028000001,0.050000001,0.028000001,0.0049999999
-0.099430755,-0.0047218567,0,0.028100001,0.050000001,0.028100001,0.0049999999
-0.098634444,-0.004696846,0,0.028200001,0.050000001,0.028200001,0.0049999999
-0.097844839,-0.0046717077,0,0.0283,0.050000001,0.0283,0.0049999999
-0.097055241,-0.0046465695,0,0.0284,0.050000001,0.0284,0.0049999999
-0.096265636,-0.0046214312,0,0.0285,0.050000001,0.0285,0.0049999999
-0.095476039,-0.004596293,0,0.0286,0.050000001,0.0286,0.0049999999
-0.094686434,-0.0045711547,0,0.0287,0.050000001,0.0287,0.0049999999
-0.093910113,-0.0045458032,0,0.0288,0.050000001,0.0288,0.0049999999
-0.093147047,-0.0045202379,0,0.028900001,0.050000001,0.028900001,0.0049999999
-0.092384003,-0.0044946731,0,0.029000001,0.050000001,0.029000001,0.0049999999
-0.091620952,-0.0044691083,0,0.029100001,0.050000001,0.029100001,0.0049999999
-0.090857908,-0.0044435435,0,0.029200001,0.050000001,0.029200001,0.0049999999
-0.090094857,-0.0044179787,0,0.029300001,0.050000001,0.029300001,0.0049999999
-0.089338355,-0.0043923263,0,0.0294,0.050000001,0.0294,0.0049999999
-0.088601463,-0.0043664123,0,0.0295,0.050000001,0.0295,0.0049999999
-0.08786457,-0.0043404987,0,0.0296,0.050000001,0.0296,0.0049999999
-0.087127678,-0.0043145847,0,0.0297,0.050000001,0.0297,0.0049999999
-0.086390786,-0.0042886706,0,0.0298,0.050000001,0.0298,0.0049999999
-0.085653879,-0.0042627561,0,0.029900001,0.050000001,0.029900001,0.0049999999
-0.084916987,-0.004236842,0,0.030000001,0.050000001,0.030000001,0.0049999999
-0.084205896,-0.0042106509,0,0.030100001,0.050000001,0.030100001,0.0049999999
-0.083494812,-0.0041844598,0,0.030200001,0.050000001,0.030200001,0.0049999999
-0.082783721,-0.0041582687,0,0.030300001,0.050000001,0.030300001,0.0049999999
-0.082072631,-0.0041320776,0,0.030400001,0.050000001,0.030400001,0.0049999999
-0.08136154,-0.0041058864,0,0.0305,0.050000001,0.0305,0.0049999999
-0.080650456,-0.0040796953,0,0.0306,0.050000001,0.0306,0.0049999999
-0.079958431,-0.0040533463,0,0.0307,0.050000001,0.0307,0.0049999999
-0.079272769,-0.0040269447,0,0.0308,0.050000001,0.0308,0.0049999999
-0.078587107,-0.0040005432,0,0.0309,0.050000001,0.0309,0.0049999999
-0.07790143,-0.0039741411,0,0.031000001,0.050000001,0.031000001,0.0049999999
-0.077215768,-0.0039477395,0,0.031100001,0.050000001,0.031100001,0.0049999999
-0.076530099,-0.0039213379,0,0.031200001,0.050000001,0.031200001,0.0049999999
-0.075856969,-0.0038948606,0,0.031300001,0.050000001,0.031300001,0.0049999999
-0.07519637,-0.0038683079,0,0.031399999,0.050000001,0.031399999,0.0049999999
-0.07453575,-0.0038417543,0,0.031500001,0.050000001,0.031500001,0.0049999999
-0.073875129,-0.0038152006,0,0.031600002,0.050000001,0.031600002,0.0049999999
-0.073214538,-0.0037886479,0,0.0317,0.050000001,0.0317,0.0049999999
-0.072553918,-0.0037620943,0,0.031800002,0.050000001,0.031800002,0.0049999999
-0.071899496,-0.0037355169,0,0.0319,0.050000001,0.0319,0.0049999999
-0.071263589,-0.0037088646,0,0.032000002,0.050000001,0.032000002,0.0049999999
-0.070627697,-0.0036822129,0,0.032099999,0.050000001,0.032099999,0.0049999999
-0.06999179,-0.0036555605,0,0.032200001,0.050000001,0.032200001,0.0049999999
-0.069355898,-0.0036289091,0,0.032299999,0.050000001,0.032299999,0.0049999999
-0.068719983,-0.0036022565,0,0.032400001,0.050000001,0.032400001,0.0049999999
-0.068084098,-0.0035756051,0,0.032499999,0.050000001,0.032499999,0.0049999999
-0.067472547,-0.0035489155,0,0.032600001,0.050000001,0.032600001,0.0049999999
-0.066860989,-0.0035222257,0,0.032700002,0.050000001,0.032700002,0.0049999999
-0.06624946,-0.003495537,0,0.0328,0.050000001,0.0328,0.0049999999
-0.065637901,-0.0034688474,0,0.032900002,0.050000001,0.032900002,0.0049999999
-0.065026373,-0.0034421587,0,0.033,0.050000001,0.033,0.0049999999
-0.064414814,-0.0034154691,0,0.033100002,0.050000001,0.033100002,0.0049999999
-0.063821271,-0.0033888016,0,0.033199999,0.050000001,0.033199999,0.0049999999
-0.063233703,-0.0033621406,0,0.033300001,0.050000001,0.033300001,0.0049999999
-0.062646151,-0.0033354803,0,0.033399999,0.050000001,0.033399999,0.0049999999
-0.062058579,-0.0033088194,0,0.033500001,0.050000001,0.033500001,0.0049999999
-0.06147103,-0.0032821591,0,0.033599999,0.050000001,0.033599999,0.0049999999
-0.060883459,-0.0032554979,0,0.0337,0.050000001,0.0337,0.0049999999
-0.060307682,-0.0032288791,0,0.033800002,0.050000001,0.033800002,0.0049999999
